# X    U     P    rho
1.064 0 404400 4.696
1.065 0 404400 4.696
1.066 0 404400 4.696
1.067 0 404400 4.696
1.068 0 404400 4.696
1.069 0 404400 4.696
1.07 0 404400 4.696
1.071 0 404400 4.696
1.072 0 404400 4.696
1.073 0 404400 4.696
1.074 0 404400 4.696
1.075 0 404400 4.696
1.076 0 404400 4.696
1.077 0 404400 4.696
1.078 0 404400 4.696
1.079 0 404400 4.696
1.08 0 404400 4.696
1.081 0 404400 4.696
1.082 0 404400 4.696
1.083 0 404400 4.696
1.084 0 404400 4.696
1.085 0 404400 4.696
1.086 0 404400 4.696
1.087 0 404400 4.696
1.088 0 404400 4.696
1.089 0 404400 4.696
1.09 0 404400 4.696
1.091 0 404400 4.696
1.092 0 404400 4.696
1.093 0 404400 4.696
1.094 0 404400 4.696
1.095 0 404400 4.696
1.096 0 404400 4.696
1.097 0 404400 4.696
1.098 0 404400 4.696
1.099 0 404400 4.696
1.1 0 404400 4.696
1.101 0 404400 4.696
1.102 0 404400 4.696
1.103 0 404400 4.696
1.104 0 404400 4.696
1.105 0 404400 4.696
1.106 0 404400 4.696
1.107 0 404400 4.696
1.108 0 404400 4.696
1.109 0 404400 4.696
1.11 0 404400 4.696
1.111 0 404400 4.696
1.112 0 404400 4.696
1.113 0 404400 4.696
1.114 0 404400 4.696
1.115 0 404400 4.696
1.116 0 404400 4.696
1.117 0 404400 4.696
1.118 0 404400 4.696
1.119 0 404400 4.696
1.12 0 404400 4.696
1.121 0 404400 4.696
1.122 0 404400 4.696
1.123 0 404400 4.696
1.124 0 404400 4.696
1.125 0 404400 4.696
1.126 0 404400 4.696
1.127 0 404400 4.696
1.128 0 404400 4.696
1.129 0 404400 4.696
1.13 0 404400 4.696
1.131 0 404400 4.696
1.132 0 404400 4.696
1.133 0 404400 4.696
1.134 0 404400 4.696
1.135 0 404400 4.696
1.136 0 404400 4.696
1.137 0 404400 4.696
1.138 0 404400 4.696
1.139 0 404400 4.696
1.14 0 404400 4.696
1.141 0 404400 4.696
1.142 0 404400 4.696
1.143 0 404400 4.696
1.144 0 404400 4.696
1.145 0 404400 4.696
1.146 0 404400 4.696
1.147 0 404400 4.696
1.148 0 404400 4.696
1.149 0 404400 4.696
1.15 0 404400 4.696
1.151 0 404400 4.696
1.152 0 404400 4.696
1.153 0 404400 4.696
1.154 0 404400 4.696
1.155 0 404400 4.696
1.156 0 404400 4.696
1.157 0 404400 4.696
1.158 0 404400 4.696
1.159 0 404400 4.696
1.16 0 404400 4.696
1.161 0 404400 4.696
1.162 0 404400 4.696
1.163 0 404400 4.696
1.164 0 404400 4.696
1.165 0 404400 4.696
1.166 0 404400 4.696
1.167 0 404400 4.696
1.168 0 404400 4.696
1.169 0 404400 4.696
1.17 0 404400 4.696
1.171 0 404400 4.696
1.172 0 404400 4.696
1.173 0 404400 4.696
1.174 0 404400 4.696
1.175 0 404400 4.696
1.176 0 404400 4.696
1.177 0 404400 4.696
1.178 0 404400 4.696
1.179 0 404400 4.696
1.18 0 404400 4.696
1.181 0 404400 4.696
1.182 0 404400 4.696
1.183 0 404400 4.696
1.184 0 404400 4.696
1.185 0 404400 4.696
1.186 0 404400 4.696
1.187 0 404400 4.696
1.188 0 404400 4.696
1.189 0 404400 4.696
1.19 0 404400 4.696
1.191 0 404400 4.696
1.192 0 404400 4.696
1.193 0 404400 4.696
1.194 0 404400 4.696
1.195 0 404400 4.696
1.196 0 404400 4.696
1.197 0 404400 4.696
1.198 0 404400 4.696
1.199 0 404400 4.696
1.2 0 404400 4.696
1.201 0 404400 4.696
1.202 0 404400 4.696
1.203 0 404400 4.696
1.204 0 404400 4.696
1.205 0 404400 4.696
1.206 0 404400 4.696
1.207 0 404400 4.696
1.208 0 404400 4.696
1.209 0 404400 4.696
1.21 0 404400 4.696
1.211 0 404400 4.696
1.212 0 404400 4.696
1.213 0 404400 4.696
1.214 0 404400 4.696
1.215 0 404400 4.696
1.216 0 404400 4.696
1.217 0 404400 4.696
1.218 0 404400 4.696
1.219 0 404400 4.696
1.22 0 404400 4.696
1.221 0 404400 4.696
1.222 0 404400 4.696
1.223 0 404400 4.696
1.224 0 404400 4.696
1.225 0 404400 4.696
1.226 0 404400 4.696
1.227 0 404400 4.696
1.228 0 404400 4.696
1.229 0 404400 4.696
1.23 0 404400 4.696
1.231 0 404400 4.696
1.232 0 404400 4.696
1.233 0 404400 4.696
1.234 0 404400 4.696
1.235 0 404400 4.696
1.236 0 404400 4.696
1.237 0 404400 4.696
1.238 0 404400 4.696
1.239 0 404400 4.696
1.24 0 404400 4.696
1.241 0 404400 4.696
1.242 0 404400 4.696
1.243 0 404400 4.696
1.244 0 404400 4.696
1.245 0 404400 4.696
1.246 0 404400 4.696
1.247 0 404400 4.696
1.248 0 404400 4.696
1.249 0 404400 4.696
1.25 0 404400 4.696
1.251 0 404400 4.696
1.252 0 404400 4.696
1.253 0 404400 4.696
1.254 0 404400 4.696
1.255 0 404400 4.696
1.256 0 404400 4.696
1.257 0 404400 4.696
1.258 0 404400 4.696
1.259 0 404400 4.696
1.26 0 404400 4.696
1.261 0 404400 4.696
1.262 0 404400 4.696
1.263 0 404400 4.696
1.264 0 404400 4.696
1.265 0 404400 4.696
1.266 0 404400 4.696
1.267 0 404400 4.696
1.268 0 404400 4.696
1.269 0 404400 4.696
1.27 0 404400 4.696
1.271 0 404400 4.696
1.272 0 404400 4.696
1.273 0 404400 4.696
1.274 0 404400 4.696
1.275 0 404400 4.696
1.276 0 404400 4.696
1.277 0 404400 4.696
1.278 0 404400 4.696
1.279 0 404400 4.696
1.28 0 404400 4.696
1.281 0 404400 4.696
1.282 0 404400 4.696
1.283 0 404400 4.696
1.284 0 404400 4.696
1.285 0 404400 4.696
1.286 0 404400 4.696
1.287 0 404400 4.696
1.288 0 404400 4.696
1.289 0 404400 4.696
1.29 0 404400 4.696
1.291 0 404400 4.696
1.292 0 404400 4.696
1.293 0 404400 4.696
1.294 0 404400 4.696
1.295 0 404400 4.696
1.296 0 404400 4.696
1.297 0 404400 4.696
1.298 0 404400 4.696
1.299 0 404400 4.696
1.3 0 404400 4.696
1.301 0 404400 4.696
1.302 0 404400 4.696
1.303 0 404400 4.696
1.304 0 404400 4.696
1.305 0 404400 4.696
1.306 0 404400 4.696
1.307 0 404400 4.696
1.308 0 404400 4.696
1.309 0 404400 4.696
1.31 0 404400 4.696
1.311 0 404400 4.696
1.312 0 404400 4.696
1.313 0 404400 4.696
1.314 0 404400 4.696
1.315 0 404400 4.696
1.316 0 404400 4.696
1.317 0 404400 4.696
1.318 0 404400 4.696
1.319 0 404400 4.696
1.32 0 404400 4.696
1.321 0 404400 4.696
1.322 0 404400 4.696
1.323 0 404400 4.696
1.324 0 404400 4.696
1.325 0 404400 4.696
1.326 0 404400 4.696
1.327 0 404400 4.696
1.328 0 404400 4.696
1.329 0 404400 4.696
1.33 0 404400 4.696
1.331 0 404400 4.696
1.332 0 404400 4.696
1.333 0 404400 4.696
1.334 0 404400 4.696
1.335 0 404400 4.696
1.336 0 404400 4.696
1.337 0 404400 4.696
1.338 0 404400 4.696
1.339 0 404400 4.696
1.34 0 404400 4.696
1.341 0 404400 4.696
1.342 0 404400 4.696
1.343 0 404400 4.696
1.344 0 404400 4.696
1.345 0 404400 4.696
1.346 0 404400 4.696
1.347 0 404400 4.696
1.348 0 404400 4.696
1.349 0 404400 4.696
1.35 0 404400 4.696
1.351 0 404400 4.696
1.352 0 404400 4.696
1.353 0 404400 4.696
1.354 0 404400 4.696
1.355 0 404400 4.696
1.356 0 404400 4.696
1.357 0 404400 4.696
1.358 0 404400 4.696
1.359 0 404400 4.696
1.36 0 404400 4.696
1.361 0 404400 4.696
1.362 0 404400 4.696
1.363 0 404400 4.696
1.364 0 404400 4.696
1.365 0 404400 4.696
1.366 0 404400 4.696
1.367 0 404400 4.696
1.368 0 404400 4.696
1.369 0 404400 4.696
1.37 0 404400 4.696
1.371 0 404400 4.696
1.372 0 404400 4.696
1.373 0 404400 4.696
1.374 0 404400 4.696
1.375 0 404400 4.696
1.376 0 404400 4.696
1.377 0 404400 4.696
1.378 0 404400 4.696
1.379 0 404400 4.696
1.38 0 404400 4.696
1.381 0 404400 4.696
1.382 0 404400 4.696
1.383 0 404400 4.696
1.384 0 404400 4.696
1.385 0 404400 4.696
1.386 0 404400 4.696
1.387 0 404400 4.696
1.388 0 404400 4.696
1.389 0 404400 4.696
1.39 0 404400 4.696
1.391 0 404400 4.696
1.392 0 404400 4.696
1.393 0 404400 4.696
1.394 0 404400 4.696
1.395 0 404400 4.696
1.396 0 404400 4.696
1.397 0 404400 4.696
1.398 0 404400 4.696
1.399 0 404400 4.696
1.4 0 404400 4.696
1.401 0 404400 4.696
1.402 0 404400 4.696
1.403 0 404400 4.696
1.404 0 404400 4.696
1.405 0 404400 4.696
1.406 0 404400 4.696
1.407 0 404400 4.696
1.408 0 404400 4.696
1.409 0 404400 4.696
1.41 0 404400 4.696
1.411 0 404400 4.696
1.412 0 404400 4.696
1.413 0 404400 4.696
1.414 0 404400 4.696
1.415 0 404400 4.696
1.416 0 404400 4.696
1.417 0 404400 4.696
1.418 0 404400 4.696
1.419 0 404400 4.696
1.42 0 404400 4.696
1.421 0 404400 4.696
1.422 0 404400 4.696
1.423 0 404400 4.696
1.424 0 404400 4.696
1.425 0 404400 4.696
1.426 0 404400 4.696
1.427 0 404400 4.696
1.428 0 404400 4.696
1.429 0 404400 4.696
1.43 0 404400 4.696
1.431 0 404400 4.696
1.432 0 404400 4.696
1.433 0 404400 4.696
1.434 0 404400 4.696
1.435 0 404400 4.696
1.436 0 404400 4.696
1.437 0 404400 4.696
1.438 0 404400 4.696
1.439 0 404400 4.696
1.44 0 404400 4.696
1.441 0 404400 4.696
1.442 0 404400 4.696
1.443 0 404400 4.696
1.444 0 404400 4.696
1.445 0 404400 4.696
1.446 0 404400 4.696
1.447 0 404400 4.696
1.448 0 404400 4.696
1.449 0 404400 4.696
1.45 0 404400 4.696
1.451 0 404400 4.696
1.452 0 404400 4.696
1.453 0 404400 4.696
1.454 0 404400 4.696
1.455 0 404400 4.696
1.456 0 404400 4.696
1.457 0 404400 4.696
1.458 0 404400 4.696
1.459 0 404400 4.696
1.46 0 404400 4.696
1.461 0 404400 4.696
1.462 0 404400 4.696
1.463 0 404400 4.696
1.464 0 404400 4.696
1.465 0 404400 4.696
1.466 0 404400 4.696
1.467 0 404400 4.696
1.468 0 404400 4.696
1.469 0 404400 4.696
1.47 0 404400 4.696
1.471 0 404400 4.696
1.472 0 404400 4.696
1.473 0 404400 4.696
1.474 0 404400 4.696
1.475 0 404400 4.696
1.476 0 404400 4.696
1.477 0 404400 4.696
1.478 0 404400 4.696
1.479 0 404400 4.696
1.48 0 404400 4.696
1.481 0 404400 4.696
1.482 0 404400 4.696
1.483 0 404400 4.696
1.484 0 404400 4.696
1.485 0 404400 4.696
1.486 0 404400 4.696
1.487 0 404400 4.696
1.488 0 404400 4.696
1.489 0 404400 4.696
1.49 0 404400 4.696
1.491 0 404400 4.696
1.492 0 404400 4.696
1.493 0 404400 4.696
1.494 0 404400 4.696
1.495 0 404400 4.696
1.496 0 404400 4.696
1.497 0 404400 4.696
1.498 0 404400 4.696
1.499 0 404400 4.696
1.5 0 404400 4.696
1.501 0 404400 4.696
1.502 0 404400 4.696
1.503 0 404400 4.696
1.504 0 404400 4.696
1.505 0 404400 4.696
1.506 0 404400 4.696
1.507 0 404400 4.696
1.508 0 404400 4.696
1.509 0 404400 4.696
1.51 0 404400 4.696
1.511 0 404400 4.696
1.512 0 404400 4.696
1.513 0 404400 4.696
1.514 0 404400 4.696
1.515 0 404400 4.696
1.516 0 404400 4.696
1.517 0 404400 4.696
1.518 0 404400 4.696
1.519 0 404400 4.696
1.52 0 404400 4.696
1.521 0 404400 4.696
1.522 0 404400 4.696
1.523 0 404400 4.696
1.524 0 404400 4.696
1.525 0 404400 4.696
1.526 0 404400 4.696
1.527 0 404400 4.696
1.528 0 404400 4.696
1.529 0 404400 4.696
1.53 0 404400 4.696
1.531 0 404400 4.696
1.532 0 404400 4.696
1.533 0 404400 4.696
1.534 0 404400 4.696
1.535 0 404400 4.696
1.536 0 404400 4.696
1.537 0 404400 4.696
1.538 0 404400 4.696
1.539 0 404400 4.696
1.54 0 404400 4.696
1.541 0 404400 4.696
1.542 0 404400 4.696
1.543 0 404400 4.696
1.544 0 404400 4.696
1.545 0 404400 4.696
1.546 0 404400 4.696
1.547 0 404400 4.696
1.548 0 404400 4.696
1.549 0 404400 4.696
1.55 0 404400 4.696
1.551 0 404400 4.696
1.552 0 404400 4.696
1.553 0 404400 4.696
1.554 0 404400 4.696
1.555 0 404400 4.696
1.556 0 404400 4.696
1.557 0 404400 4.696
1.558 0 404400 4.696
1.559 0 404400 4.696
1.56 0 404400 4.696
1.561 0 404400 4.696
1.562 0 404400 4.696
1.563 0 404400 4.696
1.564 0 404400 4.696
1.565 0 404400 4.696
1.566 0 404400 4.696
1.567 0 404400 4.696
1.568 0 404400 4.696
1.569 0 404400 4.696
1.57 0 404400 4.696
1.571 0 404400 4.696
1.572 0 404400 4.696
1.573 0 404400 4.696
1.574 0 404400 4.696
1.575 0 404400 4.696
1.576 0 404400 4.696
1.577 0 404400 4.696
1.578 0 404400 4.696
1.579 0 404400 4.696
1.58 0 404400 4.696
1.581 0 404400 4.696
1.582 0 404400 4.696
1.583 0 404400 4.696
1.584 0 404400 4.696
1.585 0 404400 4.696
1.586 0 404400 4.696
1.587 0 404400 4.696
1.588 0 404400 4.696
1.589 0 404400 4.696
1.59 0 404400 4.696
1.591 0 404400 4.696
1.592 0 404400 4.696
1.593 0 404400 4.696
1.594 0 404400 4.696
1.595 0 404400 4.696
1.596 0 404400 4.696
1.597 0 404400 4.696
1.598 0 404400 4.696
1.599 0 404400 4.696
1.6 0 404400 4.696
1.601 0 404400 4.696
1.602 0 404400 4.696
1.603 0 404400 4.696
1.604 0 404400 4.696
1.605 0 404400 4.696
1.606 0 404400 4.696
1.607 0 404400 4.696
1.608 0 404400 4.696
1.609 0 404400 4.696
1.61 0 404400 4.696
1.611 0 404400 4.696
1.612 0 404400 4.696
1.613 0 404400 4.696
1.614 0 404400 4.696
1.615 0 404400 4.696
1.616 0 404400 4.696
1.617 0 404400 4.696
1.618 0 404400 4.696
1.619 0 404400 4.696
1.62 0 404400 4.696
1.621 0 404400 4.696
1.622 0 404400 4.696
1.623 0 404400 4.696
1.624 0 404400 4.696
1.625 0 404400 4.696
1.626 0 404400 4.696
1.627 0 404400 4.696
1.628 0 404400 4.696
1.629 0 404400 4.696
1.63 0 404400 4.696
1.631 0 404400 4.696
1.632 0 404400 4.696
1.633 0 404400 4.696
1.634 0 404400 4.696
1.635 0 404400 4.696
1.636 0 404400 4.696
1.637 0 404400 4.696
1.638 0 404400 4.696
1.639 0 404400 4.696
1.64 0 404400 4.696
1.641 0 404400 4.696
1.642 0 404400 4.696
1.643 0 404400 4.696
1.644 0 404400 4.696
1.645 0 404400 4.696
1.646 0 404400 4.696
1.647 0 404400 4.696
1.648 0 404400 4.696
1.649 0 404400 4.696
1.65 0 404400 4.696
1.651 0 404400 4.696
1.652 0 404400 4.696
1.653 0 404400 4.696
1.654 0 404400 4.696
1.655 0 404400 4.696
1.656 0 404400 4.696
1.657 0 404400 4.696
1.658 0 404400 4.696
1.659 0 404400 4.696
1.66 0 404400 4.696
1.661 0 404400 4.696
1.662 0 404400 4.696
1.663 0 404400 4.696
1.664 0 404400 4.696
1.665 0 404400 4.696
1.666 0 404400 4.696
1.667 0 404400 4.696
1.668 0 404400 4.696
1.669 0 404400 4.696
1.67 0 404400 4.696
1.671 0 404400 4.696
1.672 0 404400 4.696
1.673 0 404400 4.696
1.674 0 404400 4.696
1.675 0 404400 4.696
1.676 0 404400 4.696
1.677 0 404400 4.696
1.678 0 404400 4.696
1.679 0 404400 4.696
1.68 0 404400 4.696
1.681 0 404400 4.696
1.682 0 404400 4.696
1.683 0 404400 4.696
1.684 0 404400 4.696
1.685 0 404400 4.696
1.686 0 404400 4.696
1.687 0 404400 4.696
1.688 0 404400 4.696
1.689 0 404400 4.696
1.69 0 404400 4.696
1.691 0 404400 4.696
1.692 0 404400 4.696
1.693 0 404400 4.696
1.694 0 404400 4.696
1.695 0 404400 4.696
1.696 0 404400 4.696
1.697 0 404400 4.696
1.698 0 404400 4.696
1.699 0 404400 4.696
1.7 0 404400 4.696
1.701 0 404400 4.696
1.702 0 404400 4.696
1.703 0 404400 4.696
1.704 0 404400 4.696
1.705 0 404400 4.696
1.706 0 404400 4.696
1.707 0 404400 4.696
1.708 0 404400 4.696
1.709 0 404400 4.696
1.71 0 404400 4.696
1.711 0 404400 4.696
1.712 0 404400 4.696
1.713 0 404400 4.696
1.714 0 404400 4.696
1.715 0 404400 4.696
1.716 0 404400 4.696
1.717 0 404400 4.696
1.718 0 404400 4.696
1.719 0 404400 4.696
1.72 0 404400 4.696
1.721 0 404400 4.696
1.722 0 404400 4.696
1.723 0 404400 4.696
1.724 0 404400 4.696
1.725 0 404400 4.696
1.726 0 404400 4.696
1.727 0 404400 4.696
1.728 0 404400 4.696
1.729 0 404400 4.696
1.73 0 404400 4.696
1.731 0 404400 4.696
1.732 0 404400 4.696
1.733 0 404400 4.696
1.734 0 404400 4.696
1.735 0 404400 4.696
1.736 0 404400 4.696
1.737 0 404400 4.696
1.738 0 404400 4.696
1.739 0 404400 4.696
1.74 0 404400 4.696
1.741 0 404400 4.696
1.742 0 404400 4.696
1.743 0 404400 4.696
1.744 0 404400 4.696
1.745 0 404400 4.696
1.746 0 404400 4.696
1.747 0 404400 4.696
1.748 0 404400 4.696
1.749 0 404400 4.696
1.75 0 404400 4.696
1.751 0 404400 4.696
1.752 0 404400 4.696
1.753 0 404400 4.696
1.754 0 404400 4.696
1.755 0 404400 4.696
1.756 0 404400 4.696
1.757 0 404400 4.696
1.758 0 404400 4.696
1.759 0 404400 4.696
1.76 0 404400 4.696
1.761 0 404400 4.696
1.762 0 404400 4.696
1.763 0 404400 4.696
1.764 0 404400 4.696
1.765 0 404400 4.696
1.766 0 404400 4.696
1.767 0 404400 4.696
1.768 0 404400 4.696
1.769 0 404400 4.696
1.77 0 404400 4.696
1.771 0 404400 4.696
1.772 0 404400 4.696
1.773 0 404400 4.696
1.774 0 404400 4.696
1.775 0 404400 4.696
1.776 0 404400 4.696
1.777 0 404400 4.696
1.778 0 404400 4.696
1.779 0 404400 4.696
1.78 0 404400 4.696
1.781 0 404400 4.696
1.782 0 404400 4.696
1.783 0 404400 4.696
1.784 0 404400 4.696
1.785 0 404400 4.696
1.786 0 404400 4.696
1.787 0 404400 4.696
1.788 0 404400 4.696
1.789 0 404400 4.696
1.79 0 404400 4.696
1.791 0 404400 4.696
1.792 0 404400 4.696
1.793 0 404400 4.696
1.794 0 404400 4.696
1.795 0 404400 4.696
1.796 0 404400 4.696
1.797 0 404400 4.696
1.798 0 404400 4.696
1.799 0 404400 4.696
1.8 0 404400 4.696
1.801 0 404400 4.696
1.802 0 404400 4.696
1.803 0 404400 4.696
1.804 0 404400 4.696
1.805 0 404400 4.696
1.806 0 404400 4.696
1.807 0 404400 4.696
1.808 0 404400 4.696
1.809 0 404400 4.696
1.81 0 404400 4.696
1.811 0 404400 4.696
1.812 0 404400 4.696
1.813 0 404400 4.696
1.814 0 404400 4.696
1.815 0 404400 4.696
1.816 0 404400 4.696
1.817 0 404400 4.696
1.818 0 404400 4.696
1.819 0 404400 4.696
1.82 0 404400 4.696
1.821 0 404400 4.696
1.822 0 404400 4.696
1.823 0 404400 4.696
1.824 0 404400 4.696
1.825 0 404400 4.696
1.826 0 404400 4.696
1.827 0 404400 4.696
1.828 0 404400 4.696
1.829 0 404400 4.696
1.83 0 404400 4.696
1.831 0 404400 4.696
1.832 0 404400 4.696
1.833 0 404400 4.696
1.834 0 404400 4.696
1.835 0 404400 4.696
1.836 0 404400 4.696
1.837 0 404400 4.696
1.838 0 404400 4.696
1.839 0 404400 4.696
1.84 0 404400 4.696
1.841 0 404400 4.696
1.842 0 404400 4.696
1.843 0 404400 4.696
1.844 0 404400 4.696
1.845 0 404400 4.696
1.846 0 404400 4.696
1.847 0 404400 4.696
1.848 0 404400 4.696
1.849 0 404400 4.696
1.85 0 404400 4.696
1.851 0 404400 4.696
1.852 0 404400 4.696
1.853 0 404400 4.696
1.854 0 404400 4.696
1.855 0 404400 4.696
1.856 0 404400 4.696
1.857 0 404400 4.696
1.858 0 404400 4.696
1.859 0 404400 4.696
1.86 0 404400 4.696
1.861 0 404400 4.696
1.862 0 404400 4.696
1.863 0 404400 4.696
1.864 0 404400 4.696
1.865 0 404400 4.696
1.866 0 404400 4.696
1.867 0 404400 4.696
1.868 0 404400 4.696
1.869 0 404400 4.696
1.87 0 404400 4.696
1.871 0 404400 4.696
1.872 0 404400 4.696
1.873 0 404400 4.696
1.874 0 404400 4.696
1.875 0 404400 4.696
1.876 0 404400 4.696
1.877 0 404400 4.696
1.878 0 404400 4.696
1.879 0 404400 4.696
1.88 0 404400 4.696
1.881 0 404400 4.696
1.882 0 404400 4.696
1.883 0 404400 4.696
1.884 0 404400 4.696
1.885 0 404400 4.696
1.886 0 404400 4.696
1.887 0 404400 4.696
1.888 0 404400 4.696
1.889 0 404400 4.696
1.89 0 404400 4.696
1.891 0 404400 4.696
1.892 0 404400 4.696
1.893 0 404400 4.696
1.894 0 404400 4.696
1.895 0 404400 4.696
1.896 0 404400 4.696
1.897 0 404400 4.696
1.898 0 404400 4.696
1.899 0 404400 4.696
1.9 0 404400 4.696
1.901 0 404400 4.696
1.902 0 404400 4.696
1.903 0 404400 4.696
1.904 0 404400 4.696
1.905 0 404400 4.696
1.906 0 404400 4.696
1.907 0 404400 4.696
1.908 0 404400 4.696
1.909 0 404400 4.696
1.91 0 404400 4.696
1.911 0 404400 4.696
1.912 0 404400 4.696
1.913 0 404400 4.696
1.914 0 404400 4.696
1.915 0 404400 4.696
1.916 0 404400 4.696
1.917 0 404400 4.696
1.918 0 404400 4.696
1.919 0 404400 4.696
1.92 0 404400 4.696
1.921 0 404400 4.696
1.922 0 404400 4.696
1.923 0 404400 4.696
1.924 0 404400 4.696
1.925 0 404400 4.696
1.926 0 404400 4.696
1.927 0 404400 4.696
1.928 0 404400 4.696
1.929 0 404400 4.696
1.93 0 404400 4.696
1.931 0 404400 4.696
1.932 0 404400 4.696
1.933 0 404400 4.696
1.934 0 404400 4.696
1.935 0 404400 4.696
1.936 0 404400 4.696
1.937 0 404400 4.696
1.938 0 404400 4.696
1.939 0 404400 4.696
1.94 0 404400 4.696
1.941 0 404400 4.696
1.942 0 404400 4.696
1.943 0 404400 4.696
1.944 0 404400 4.696
1.945 0 404400 4.696
1.946 0 404400 4.696
1.947 0 404400 4.696
1.948 0 404400 4.696
1.949 0 404400 4.696
1.95 0 404400 4.696
1.951 0 404400 4.696
1.952 0 404400 4.696
1.953 0 404400 4.696
1.954 0 404400 4.696
1.955 0 404400 4.696
1.956 0 404400 4.696
1.957 0 404400 4.696
1.958 0 404400 4.696
1.959 0 404400 4.696
1.96 0 404400 4.696
1.961 0 404400 4.696
1.962 0 404400 4.696
1.963 0 404400 4.696
1.964 0 404400 4.696
1.965 0 404400 4.696
1.966 0 404400 4.696
1.967 0 404400 4.696
1.968 0 404400 4.696
1.969 0 404400 4.696
1.97 0 404400 4.696
1.971 0 404400 4.696
1.972 0 404400 4.696
1.973 0 404400 4.696
1.974 0 404400 4.696
1.975 0 404400 4.696
1.976 0 404400 4.696
1.977 0 404400 4.696
1.978 0 404400 4.696
1.979 0 404400 4.696
1.98 0 404400 4.696
1.981 0 404400 4.696
1.982 0 404400 4.696
1.983 0 404400 4.696
1.984 0 404400 4.696
1.985 0 404400 4.696
1.986 0 404400 4.696
1.987 0 404400 4.696
1.988 0 404400 4.696
1.989 0 404400 4.696
1.99 0 404400 4.696
1.991 0 404400 4.696
1.992 0 404400 4.696
1.993 0 404400 4.696
1.994 0 404400 4.696
1.995 0 404400 4.696
1.996 0 404400 4.696
1.997 0 404400 4.696
1.998 0 404400 4.696
1.999 0 404400 4.696
2 0 404400 4.696
2.001 0 404400 4.696
2.002 0 404400 4.696
2.003 0 404400 4.696
2.004 0 404400 4.696
2.005 0 404400 4.696
2.006 0 404400 4.696
2.007 0 404400 4.696
2.008 0 404400 4.696
2.009 0 404400 4.696
2.01 0 404400 4.696
2.011 0 404400 4.696
2.012 0 404400 4.696
2.013 0 404400 4.696
2.014 0 404400 4.696
2.015 0 404400 4.696
2.016 0 404400 4.696
2.017 0 404400 4.696
2.018 0 404400 4.696
2.019 0 404400 4.696
2.02 0 404400 4.696
2.021 0 404400 4.696
2.022 0 404400 4.696
2.023 0 404400 4.696
2.024 0 404400 4.696
2.025 0 404400 4.696
2.026 0 404400 4.696
2.027 0 404400 4.696
2.028 0 404400 4.696
2.029 0 404400 4.696
2.03 0 404400 4.696
2.031 0 404400 4.696
2.032 0 404400 4.696
2.033 0 404400 4.696
2.034 0 404400 4.696
2.035 0 404400 4.696
2.036 0 404400 4.696
2.037 0 404400 4.696
2.038 0 404400 4.696
2.039 0 404400 4.696
2.04 0 404400 4.696
2.041 0 404400 4.696
2.042 0 404400 4.696
2.043 0 404400 4.696
2.044 0 404400 4.696
2.045 0 404400 4.696
2.046 0 404400 4.696
2.047 0 404400 4.696
2.048 0 404400 4.696
2.049 0 404400 4.696
2.05 0 404400 4.696
2.051 0 404400 4.696
2.052 0 404400 4.696
2.053 0 404400 4.696
2.054 0 404400 4.696
2.055 0 404400 4.696
2.056 0 404400 4.696
2.057 0 404400 4.696
2.058 0 404400 4.696
2.059 0 404400 4.696
2.06 0 404400 4.696
2.061 0 404400 4.696
2.062 0 404400 4.696
2.063 0 404400 4.696
2.064 0 404400 4.696
2.065 0 404400 4.696
2.066 0 404400 4.696
2.067 0 404400 4.696
2.068 0 404400 4.696
2.069 0 404400 4.696
2.07 0 404400 4.696
2.071 0 404400 4.696
2.072 0 404400 4.696
2.073 0 404400 4.696
2.074 0 404400 4.696
2.075 0 404400 4.696
2.076 0 404400 4.696
2.077 0 404400 4.696
2.078 0 404400 4.696
2.079 0 404400 4.696
2.08 0 404400 4.696
2.081 0 404400 4.696
2.082 0 404400 4.696
2.083 0 404400 4.696
2.084 0 404400 4.696
2.085 0 404400 4.696
2.086 0 404400 4.696
2.087 0 404400 4.696
2.088 0 404400 4.696
2.089 0 404400 4.696
2.09 0 404400 4.696
2.091 0 404400 4.696
2.092 0 404400 4.696
2.093 0 404400 4.696
2.094 0 404400 4.696
2.095 0 404400 4.696
2.096 0 404400 4.696
2.097 0 404400 4.696
2.098 0 404400 4.696
2.099 0 404400 4.696
2.1 0 404400 4.696
2.101 0 404400 4.696
2.102 0 404400 4.696
2.103 0 404400 4.696
2.104 0 404400 4.696
2.105 0 404400 4.696
2.106 0 404400 4.696
2.107 0 404400 4.696
2.108 0 404400 4.696
2.109 0 404400 4.696
2.11 0 404400 4.696
2.111 0 404400 4.696
2.112 0 404400 4.696
2.113 0 404400 4.696
2.114 0 404400 4.696
2.115 0 404400 4.696
2.116 0 404400 4.696
2.117 0 404400 4.696
2.118 0 404400 4.696
2.119 0 404400 4.696
2.12 0 404400 4.696
2.121 0 404400 4.696
2.122 0 404400 4.696
2.123 0 404400 4.696
2.124 0 404400 4.696
2.125 0 404400 4.696
2.126 0 404400 4.696
2.127 0 404400 4.696
2.128 0 404400 4.696
2.129 0 404400 4.696
2.13 0 404400 4.696
2.131 0 404400 4.696
2.132 0 404400 4.696
2.133 0 404400 4.696
2.134 0 404400 4.696
2.135 0 404400 4.696
2.136 0 404400 4.696
2.137 0 404400 4.696
2.138 0 404400 4.696
2.139 0 404400 4.696
